GEOID20,POP20,votes_dem,votes_gop,WHITEPOP,BLACKPOP,HISPLATPOP
292134802062,1648,247.9015499,381.9725816,1351,34,182
292134802071,1991,324.1273229,532.6356174,1686,21,166
292134802072,1528,256.1771163,400.034619,1339,19,80
292134802081,1856,277.5257993,435.4262689,1534,35,238
292134802082,1222,177.9892159,279.4497995,1052,12,72
292134803011,2031,338.5489532,566.8359808,1761,34,114
292134803012,1972,333.185786,550.7008452,1715,25,105
292134803013,1146,173.3725065,284.2904648,1019,4,30
292134803021,717,133.3944712,212.2058482,622,9,20
292134803022,1434,214.68782,347.8412828,1306,11,68
292134803023,658,88.35243499,138.9773926,525,9,58
292134803024,812,110.854223,176.265702,690,18,54
292134803025,772,123.3494477,214.4695256,705,14,31
292134804021,933,161.5638587,326.775833,873,0,14
292134804022,647,118.8339559,208.2996797,610,4,10
292134804023,746,144.023032,262.7910813,705,3,10
292134804031,1152,199.7057398,323.5631754,1052,5,21
292134804032,1043,166.6219552,269.9625732,959,5,26
292134804033,1135,169.9237628,275.3137071,1042,7,33
292134804041,1517,273.6982147,470.7499991,1376,2,28
292134804042,815,135.9574278,251.486265,778,2,19
292134805011,833,131.4988753,217.9603048,742,5,21
292134805012,576,111.649821,188.7274175,542,0,16
292134805013,841,163.0164921,275.5551356,754,2,44
292134805031,2098,236.3221168,373.9565092,1274,172,753
292134805032,1511,220.391616,362.0908506,1371,10,33
292134805033,704,78.66167297,124.6355389,645,0,21
292134805041,2236,299.8883492,471.3588919,1819,32,260
292134805042,738,98.97924947,155.5737306,598,9,65
292134805043,1170,132.5433515,209.8707649,960,25,94
292154801011,806,116.5616956,210.806168,756,1,10
292154801012,1182,139.8633587,241.9123472,1117,4,21
292154801013,1237,216.8782404,384.4478165,1130,21,51
292154801021,2319,274.4019699,474.6148342,1566,686,49
292154801022,1326,156.9025496,271.3839022,1228,4,29
292154801023,606,71.70659511,124.0261272,554,4,15
292154802011,1124,181.835818,318.9104293,1050,8,14
292154802012,656,100.4712731,177.8845863,627,1,3
292154802013,916,117.290424,243.7199082,846,6,11
292154802021,1471,230.9979732,395.8704751,1371,7,28
292154802022,827,131.8941184,221.7284781,764,6,23
292154803011,923,162.9230615,255.5089564,834,2,21
292154803012,1304,207.59291,317.5658138,1245,2,32
292154803013,837,130.821007,214.1185209,789,1,24
292154803021,835,143.4350524,261.2541696,795,2,13
292154803022,1018,154.5361739,254.0704413,954,1,25
292154803023,1218,190.1916209,311.0899112,1106,9,42
292154804011,1246,210.5113872,327.7696199,1175,6,30
292154804012,1263,204.7514379,362.5511139,1183,3,30
292154804013,1307,219.7501686,389.9987229,1214,12,15
292154804021,1075,161.908851,301.8156363,1014,2,4
292154804022,991,159.6415779,282.5608492,922,2,25
292179501001,977,164.2636247,302.7247081,937,0,5
292179501002,1085,186.9557149,337.0611551,1010,0,7
292179501003,1215,194.0702885,362.4269248,1127,2,8
292179502001,953,137.4909322,230.297111,899,1,5
292179502002,805,113.6169514,190.8690251,769,0,7
292179503001,697,89.50402674,127.2176293,636,6,15
292179503002,785,108.2768746,157.7857775,718,1,21
292179503003,919,141.6163882,211.4211888,791,31,38
292179503004,1003,171.6675939,237.5448005,906,4,30
292179503005,1039,148.1497033,247.3802418,964,7,18
292179503006,1444,201.6618079,335.6845193,1294,19,30
292179504001,751,86.68034988,117.1001537,684,5,9
292179504002,1067,142.2954355,196.5319765,956,2,34
292179504003,1521,168.810315,236.3638673,1318,25,94
292179505001,912,163.0250877,244.4073788,853,3,13
292179505002,1921,216.3502572,413.965793,1797,4,32
292179506001,1865,297.7998764,525.3177871,1756,0,32
292179506002,748,142.5517447,240.5358531,682,0,28
292198201041,1238,243.7634431,386.6953682,1130,5,34
292198201042,1135,218.2237082,336.8782263,1044,7,19
292198201043,1731,295.1575737,436.0196683,1604,8,42
292198201051,1822,242.5541068,352.8523637,1484,65,133
292198201052,1661,235.9333916,350.0184778,1431,29,72
292198201061,1403,277.8991598,384.6853594,1248,27,37
292198201062,2173,365.1302481,563.2221038,1958,31,56
292198201063,1375,198.0816948,293.2225412,1243,21,54
292198201071,1548,208.4404247,321.0083928,1350,56,23
292198201072,1355,208.6473909,288.7800479,1161,50,52
292198201073,767,133.1240566,207.908493,661,28,16
292198201081,772,118.6905792,167.3383143,723,8,28
292198201082,2476,374.89559,520.7012456,1923,148,253
292198201083,578,83.61060766,111.3193472,418,75,49
292198201084,1624,264.7243506,390.8723393,1441,17,53
292198201091,758,116.3979928,164.5719535,534,34,121
292198201092,3070,486.1702633,703.2199438,2723,63,125
292198202011,722,154.0523194,220.7024243,670,4,22
292198202012,1002,209.6166052,311.819694,900,8,43
292198202013,618,134.1203692,185.9249718,579,4,15
292198202031,1584,251.574941,391.3164247,1470,13,22
292198202032,1009,184.4689036,310.4141738,916,7,28
292198202033,1170,140.2260818,223.3336869,1113,2,18
292198202041,1686,314.0681857,491.6157487,1581,11,39
292198202042,2255,499.1663625,716.3376279,2114,10,46
292214601011,920,142.5780785,240.1902427,841,4,8
292214601012,578,81.08805901,138.3933842,542,0,1
292214601013,1350,150.7135349,272.7977685,1257,3,13
292214601021,1544,223.0020442,373.0049269,1441,16,8
292214601022,1220,174.4172353,293.9107116,1094,10,25
292214601023,806,111.0143556,193.7779074,768,0,12
292214602001,969,148.7111774,257.7086626,893,1,7
292214602002,1384,149.717919,280.0866715,1323,0,12
292214602003,906,126.7726002,223.4477258,828,3,12
292214602004,1043,179.1239102,280.1564007,967,1,11
292214603001,4361,411.0614124,722.7876823,3550,532,58
292214604001,1372,193.3813974,337.5176023,1285,12,10
292214604002,1194,140.6066771,247.4703183,1115,12,8
292214604003,1331,148.4768543,251.2222211,1255,9,7
292214604004,611,100.2075153,155.7709459,598,1,7
292214605001,1047,142.9878685,264.057288,982,0,9
292214605002,725,114.2905983,183.9619856,691,0,10
292214605003,998,156.1520466,279.2268682,939,3,5
292214605004,1155,142.9653,257.4303538,1096,3,4
292236901001,458,85.18172709,147.3762016,427,1,4
292236901002,514,97.17813216,175.5383968,480,1,4
292236901003,655,111.8643197,207.657333,600,0,20
292236901004,543,100.99485,174.7159475,499,3,5
292236901005,570,106.0166933,183.4034806,547,2,7
292236902001,643,121.1459054,212.7165146,587,1,6
292236902002,922,167.8072873,305.4254206,856,5,12
292236902003,508,95.95359152,172.4577302,471,2,7
292236902004,590,113.8368254,201.4612777,568,2,12
292236903001,1158,193.4368097,316.1104474,1068,5,17
292236903002,753,125.7840396,205.5536847,696,0,10
292236903003,748,123.6162579,201.986871,667,5,11
292236903004,945,157.2926876,257.0341999,890,13,20
292236904001,594,93.89056177,153.8717261,518,7,12
292236904002,724,124.0356243,232.8490968,687,2,3
292236904003,649,115.0202439,205.3972282,604,1,5
292254701011,2612,416.1213703,730.2917276,2381,10,41
292254701012,1439,217.9378317,393.0999025,1327,11,34
292254701013,1254,192.9376018,337.1744639,1143,2,44
292254701021,1448,49.76560856,88.34600714,1334,1,22
292254701022,2346,456.3909095,721.4947079,2210,1,18
292254701023,1909,347.8991939,550.1391982,1772,1,32
292254702011,2375,405.0081855,694.941955,2197,10,47
292254702012,1576,234.8080808,395.7999089,1438,7,43
292254702013,1593,240.4443164,406.0231179,1468,9,40
292254702021,1886,277.9601479,415.4594158,1717,10,53
292254702022,972,183.4661735,305.1030409,906,5,18
292254702023,1661,245.2653442,367.1775903,1527,10,33
292254703011,849,91.67684883,138.5372091,800,0,10
292254703012,1322,124.4799349,178.5976932,1226,7,23
292254703013,1192,87.19163964,110.1489395,1067,5,34
292254703014,2452,179.3572991,226.5815435,2195,8,94
292254703021,2541,289.9340747,525.3230862,2456,1,30
292254703022,1886,236.0407634,408.4747255,1789,3,24
292254703023,896,168.095175,263.2656665,843,1,7
292254704011,2031,221.9586624,403.5140515,1905,2,46
292254704012,1224,142.8185963,260.5199636,1154,5,27
292254704013,586,68.37556978,124.7260611,542,4,26
292254704021,1084,187.6750199,322.5818275,1003,5,19
292254704022,1951,238.5444161,415.0543268,1778,85,25
292279601001,520,115.3876851,187.9371825,501,0,6
292279601002,837,139.9812646,208.6536976,795,0,17
292279601003,616,125.5958393,204.9187705,601,0,2
292294901001,684,108.4057272,203.5328474,643,3,12
292294901002,1296,36.97409409,224.3566891,1239,2,17
292294901003,914,139.6129833,199.0074602,851,16,9
292294901004,747,116.8901422,178.8079483,699,6,9
292294902001,969,122.9343538,244.7583881,899,9,24
292294902002,892,131.5944517,244.9209682,833,3,20
292294902003,1230,167.110542,305.7843863,1164,5,25
292294902004,1012,150.0621277,268.368211,924,24,24
292294903001,1556,173.7667103,372.5270391,1421,11,22
292294903002,970,137.4914888,264.9371436,890,4,23
292294903003,1128,168.2682694,321.7172722,1045,14,6
292294903004,675,100.6924484,192.5169846,628,1,8
292294903005,880,131.273118,250.9851059,788,2,22
292294904001,901,134.6344063,229.2243681,815,1,32
292294904002,1053,136.8647365,255.8271745,983,1,28
292294904003,518,67.05397578,123.7132702,466,5,11
292294904004,665,86.08280679,158.8210901,613,3,16
292294904005,925,119.7392425,220.9165538,842,1,32
292294904006,1173,175.2787554,298.4241775,1070,7,30
295101011001,1467,305.0715645,289.8029983,1119,111,67
295101011002,1102,240.1474606,199.2905564,780,53,108
295101012001,1206,292.9632347,267.1891758,841,50,53
295101012002,1164,277.3434358,258.1725223,808,97,48
295101012003,827,242.0774092,194.1873986,686,42,35
295101013001,1004,226.7772991,171.5270032,632,212,80
295101013002,892,260.3194356,210.4116803,695,69,59
295101013003,1500,419.4168403,327.1045291,1168,154,85
295101013004,754,203.1284894,168.908571,567,80,48
295101014001,671,131.6191707,86.89825486,327,246,51
295101014002,927,173.2677545,116.3293574,441,353,62
295101014003,1106,286.3811698,204.1111217,620,305,56
295101015001,851,136.5865399,99.70960137,329,375,63
295101015002,1998,282.7574615,227.781217,1125,587,171
295101018001,564,101.5742254,65.14385729,214,246,49
295101018002,844,139.9047235,109.3033999,445,256,59
295101018003,939,176.3162009,119.765671,447,323,112
295101018004,482,92.59111318,67.01821248,201,179,64
295101021001,1049,269.8239642,226.52713,859,85,36
295101021002,757,194.7156731,163.4709602,577,100,35
295101021003,931,266.6956347,227.771307,754,95,23
295101022001,924,277.8497272,205.8911391,779,35,54
295101022002,945,297.4273934,224.3226757,838,39,28
295101022003,944,275.7430627,220.2111422,780,54,53
295101022004,654,202.8946649,165.2901527,592,3,25
295101022005,918,303.7930977,237.3025784,852,18,24
295101022006,753,216.6054472,185.7936384,701,7,16
295101022007,829,265.1085255,251.0352113,745,24,28
295101023001,1125,283.9177171,232.0801639,793,73,72
295101023002,689,154.6207519,142.510079,548,30,37
295101024001,674,156.1130802,115.8211309,442,119,56
295101024002,754,190.3377138,134.8264872,545,65,69
295101024003,812,218.3720466,157.1240666,577,126,34
295101025001,869,254.5002878,196.9281534,674,111,29
295101025002,973,254.7440213,207.2903623,753,84,56
295101031001,841,267.8733769,212.1983971,701,48,32
295101031002,1277,329.9171259,252.1074847,882,210,74
295101031003,1213,389.6145409,346.6376552,1014,87,42
295101034001,812,259.4077804,194.3647523,718,29,32
295101034002,966,289.5313873,225.7628328,825,43,38
295101036001,571,163.9183518,127.9673555,424,56,27
295101036002,679,205.6878167,156.6348794,596,9,19
295101037001,772,246.6803695,187.1923726,680,34,16
295101037002,1157,322.7995448,252.833816,968,68,54
295101037003,578,174.1197318,135.9032035,468,27,23
295101038001,679,214.2449033,172.2829863,614,6,19
295101038002,881,282.7844592,223.3655284,774,10,39
295101038003,684,213.5536332,172.872756,545,89,28
295101038004,744,232.8207865,188.1706418,631,44,33
295101038005,835,252.1233542,207.204747,719,30,46
295101042001,1255,385.063016,299.3874039,1121,26,53
295101042002,1025,297.0331854,204.9475881,823,88,27
295101042003,606,177.5614291,120.4714881,465,34,30
295101042004,520,144.6216768,106.1445127,437,14,18
295101045001,1093,317.8723411,240.2087743,879,81,60
295101045002,1427,399.5798354,256.4587345,923,159,70
295101051981,1264,299.2077295,161.8957273,546,166,43
295101051982,659,181.4158302,98.36633305,339,103,52
295101051983,735,202.8382485,109.9853638,386,86,19
295101051984,1302,408.9821839,257.6541511,966,42,56
295101052001,1735,522.4742815,270.9522767,676,783,59
295101052002,912,273.2547348,143.2793538,409,335,32
295101053001,818,195.7718584,101.8081453,74,691,11
295101053002,682,205.4340462,101.1782748,49,576,19
295101053003,711,214.1695115,105.4805767,142,503,18
295101054001,1143,222.0297325,107.7108523,39,803,302
295101054002,1270,287.1929372,143.5270744,107,961,126
295101055001,578,170.8350324,80.05012678,21,506,9
295101055002,1081,302.8505921,148.1168457,75,969,8
295101055003,887,215.8151062,106.1761078,38,809,17
295101061001,582,170.1770734,84.29650982,14,550,9
295101061002,404,118.1297897,58.51510303,9,377,3
295101061003,758,169.2193772,80.92858379,15,704,12
295101062001,553,134.6424352,64.18303003,0,538,1
