Unit 1,Unit 2,Length of border
29510116500,29510117400,1.139257676
29510116500,29510124200,1.213987972
29510117100,29510117200,1.512380241
29510117100,29510118100,1.195942293
29510117100,29510127200,0.403298741
29510117200,29510117400,0.874738617
29510117200,29510118100,1.558171849
29510117200,29510127300,1.019520633
29510117400,29510123100,1.057632491
29510117400,29510124200,0.126665711
29510117400,29510127300,1.848026952
29510118100,29510118600,2.531682239
29510118100,29510127300,0.845675805
29510118600,29510119101,2.052616969
29510118600,29510119300,1.445044667
29510118600,29510127300,0.604873892
29510118600,29510127800,1.207361351
29510119101,29510119102,1.750226245
29510119101,29510119300,0.199762875
29510119102,29510119200,1.367867206
29510119102,29510119300,0.427530041
29510119200,29510119300,1.339435163
29510119300,29510121200,0.167052159
29510119300,29510127800,1.03511989
29510120200,29510126600,0.383822125
29510120200,29510126700,0.991301287
29510120200,29510127100,1.367268709
29510121200,29510127100,0.452232275
29510121200,29510127500,1.501145807
29510121200,29510127700,1.038773225
29510121200,29510127800,1.475199886
29510123100,29510123200,1.003725762
29510123100,29510123300,1.120869998
29510123100,29510124200,0.782323653
29510123100,29510124300,0.0
29510123100,29510127300,1.090144966
29510123100,29510127400,0.697074525
29510123200,29510123300,1.441120014
29510123200,29510127400,1.788019849
29510123200,29510127600,1.249568579
29510123300,29510124200,0.0
29510123300,29510124300,0.965170164
29510123300,29510124600,0.172897509
29510123300,29510127600,1.114089744
29510124100,29510124200,0.876001856
29510124100,29510124300,1.061082989
29510124100,29510124600,0.440388542
29510124200,29510124300,1.377055929
29510124300,29510124600,3.043412652
29510124600,29510127600,2.32673612
29510125500,29510125600,1.625645039
29510125500,29510125700,0.906470056
29510125500,29510127400,1.903683262
29510125500,29510127500,1.429080125
29510125600,29510125700,2.204523166
29510125600,29510127400,2.03187684
29510125700,29510126600,2.761577319
29510125700,29510127500,1.076039228
29510126600,29510126700,2.627178132
29510126600,29510127100,1.645724296
29510126600,29510127500,0.374938952
29510127100,29510127500,1.201054477
29510127100,29510127700,1.064793475
29510127300,29510127400,0.624986296
29510127300,29510127800,1.324676827
29510127400,29510127500,0.558939504
29510127400,29510127600,2.787874955
29510127400,29510127800,1.917646557
29510127500,29510127800,1.407347277
29001,29103,37.0270267
29001,29115,0.921970704
29001,29121,53.172244950999996
29001,29171,18.14511859
29001,29197,35.26897444
29001,29199,6.276629786
29001,29211,42.22238662
29003,29021,29.087277281000002
29003,29063,30.313795589999998
29003,29075,12.1412457
29003,29087,63.69517557
29003,29147,46.226584065
29005,29087,39.47627673
29005,29147,46.339634509999996
29007,29019,46.80686972
29007,29027,51.15910517
29007,29137,63.36421421
29007,29139,35.94391817
29007,29163,24.545410491000002
29007,29173,32.00283757
29007,29175,14.02985872
29009,29109,49.971746569000004
29009,29119,34.752287768
29009,29145,25.59343
29009,29209,62.8694412
29011,29039,8.03958276
29011,29057,32.17002151
29011,29097,58.9716138
29011,29217,59.67346411
29013,29037,82.60865762099999
29013,29083,34.921036807
29013,29185,24.527801349
29013,29217,85.84739249
29015,29029,30.151874722
29015,29083,42.544196697
29015,29085,47.84001261
29015,29141,37.277169707
29015,29159,52.08276477
29015,29185,21.507156702
29017,29031,65.991644726
29017,29123,47.66665189
29017,29157,31.31122404
29017,29207,39.18291209
29017,29223,50.21883236
29019,29027,98.06527175000002
29019,29051,29.079856004
29019,29053,9.374710157
29019,29089,44.81897673
29019,29135,34.421409011
29019,29175,12.395918358000001
29021,29049,29.99501865
29021,29063,10.04972607
29021,29165,53.471067756
29023,29035,17.91948488
29023,29069,47.04976076
29023,29181,53.054457778999996
29023,29207,86.45163686999999
29023,29223,46.625291751999995
29025,29033,12.00512404
29025,29049,30.237130767
29025,29061,47.525074790000005
29025,29063,5.975775413
29025,29117,23.96488436
29025,29177,47.902662832000004
29027,29051,29.385819797
29027,29139,49.242499640000005
29027,29151,46.382266169000005
29029,29059,23.693882646000002
29029,29085,22.11569728
29029,29105,65.64308028
29029,29131,58.41151474899999
29029,29141,72.30562002900001
29029,29169,22.40079952
29031,29157,67.8979254
29031,29201,49.149181059
29031,29207,11.17926552
29033,29041,81.00514011199999
29033,29107,44.981729169
29033,29117,51.21271
29033,29177,43.88762713
29033,29195,72.97245777
29035,29149,20.10552737
29035,29179,32.92314068
29035,29181,51.221518399999994
29035,29203,51.27872154
29035,29223,28.47344091
29037,29083,16.9065314
29037,29101,44.020691733999996
29039,29057,50.350086991
29039,29167,37.978693326
29039,29185,56.190742639999996
29039,29217,36.621164480000004
29041,29089,26.78842764
29041,29115,43.54774971
29041,29117,23.66632761
29041,29121,30.11248005
29041,29175,40.573888679
29041,29195,45.42764787
29043,29067,36.15363154
29043,29109,14.147295291
29043,29209,58.50171275100001
29043,29213,44.222582258
29043,29225,20.032109757
29045,29103,6.032353463
29045,29111,47.98286254
29045,29199,42.2033503
29049,29063,42.200846439
29049,29165,10.22899849
29049,29177,10.04145902
29051,29131,46.20265875
29051,29135,44.368370424
29051,29151,60.718715960000004
29053,29089,47.923620094
29053,29135,60.238502581
29053,29141,23.85740323
29053,29159,32.5221031
29053,29195,23.80084672
29055,29065,53.333515327
29055,29073,26.58928098
29055,29093,11.80733527
29055,29161,51.2584119
29055,29221,64.14931358999999
29057,29097,11.54521745
29057,29109,46.949026339999996
29057,29167,20.08548334
29059,29085,26.07516186
29059,29105,58.40986656
29059,29167,55.25523539700001
29059,29225,33.94972849
29061,29063,35.597989693
29061,29075,14.06467193
29061,29079,24.098813862
29061,29081,47.86107828
29061,29117,24.21367031
29063,29075,40.920957392
29065,29093,15.10057952
29065,29161,57.077394229999996
29065,29179,52.67439764
29065,29203,47.736878212
29065,29215,42.00068874
29067,29091,38.090364726999994
29067,29153,72.24399252
29067,29213,15.99032675
29067,29215,17.94467047
29067,29225,24.022389533000002
29067,29229,47.95719861
29069,29143,36.19009953
29069,29155,53.92836358
29069,29207,21.10565854
29073,29125,20.19837312
29073,29139,29.270262759999998
29073,29151,57.41984344200001
29073,29161,10.46042909
29073,29219,5.598091888
29075,29081,34.23279217
29075,29147,36.25400011
29075,29227,40.52106184
29079,29081,18.11487143
29079,29115,9.051907328
29079,29117,42.558760879999994
29079,29129,41.842388747
29079,29211,32.74120729
29081,29129,44.40479069
29081,29227,27.74737428
29083,29101,59.848807857000004
29083,29159,6.048936393
29083,29185,63.139204932999995
29085,29167,44.31445391
29085,29185,40.389587428
29087,29147,44.22596751
29089,29175,31.30497107
29089,29195,31.195722954000004
29091,29149,56.097713272
29091,29153,40.87250207
29091,29203,22.148258273
29091,29215,47.799432396
29093,29123,46.409244367
29093,29179,93.07524179
29093,29187,25.281779997999998
29093,29221,50.42449563
29093,29223,26.606673669000003
29097,29109,33.464537141
29097,29145,61.636123826
29101,29107,70.325042677
29101,29159,52.29678155
29103,29111,42.99866433
29103,29121,17.85798556
29103,29199,42.0089671
29103,29205,35.52638385
29105,29169,46.390348503000006
29105,29215,18.201452713000002
29105,29225,18.333792860000003
29105,29229,47.75058846
29107,29159,1.994018585
29107,29177,62.12759221
29107,29195,48.494541109000004
29109,29145,16.090472602
29109,29209,10.08632976
29111,29127,42.931765979999994
29111,29205,11.90931432
29113,29139,20.388276862
29113,29163,69.62519895
29113,29219,49.588280383
29115,29117,47.13311042
29115,29121,46.671802
29115,29211,53.590554032
29119,29145,60.905948432
29121,29137,0.165558057
29121,29175,41.72272771
29121,29205,48.032208370000006
29123,29157,6.108498992
29123,29187,42.606292294999996
29123,29223,36.516651188
29125,29131,39.880138849999994
29125,29151,60.292376250000004
29125,29161,61.917093533999996
29125,29169,18.1313593
29127,29137,14.05226859
29127,29173,47.733214888999996
29127,29205,40.0902497
29129,29171,28.07255016
29129,29211,16.13071713
29131,29135,14.08333318
29131,29141,35.568489956
29131,29151,5.984828225
29131,29169,24.248809904999998
29133,29143,53.42161673
29133,29201,41.15168819
29135,29141,44.9132745
29137,29173,44.57740814
29137,29175,35.640005897
29137,29205,56.147320968
29139,29151,0.741270516
29139,29163,15.97304621
29139,29219,55.92337554
29141,29159,22.58047041
29143,29155,62.194021676000006
29143,29201,20.04543343
29143,29207,62.36851430899999
29147,29227,29.056051764
29149,29181,45.398556379999995
29149,29203,48.18016284
29153,29213,42.60799254
29157,29186,33.92404158
29157,29187,5.712303728
29159,29195,48.139536216
29161,29169,56.64366191
29161,29215,24.119296949
29163,29173,55.295588064
29167,29185,6.031790642000001
29169,29215,24.1148615
29171,29197,84.19458432
29171,29211,59.872103519999996
29179,29203,69.62777793000001
29179,29223,35.286733139999996
29185,29217,18.80006833
29186,29187,86.92343424
29187,29221,47.231518039
29197,29199,34.72211235
29201,29207,59.34371913
29203,29215,52.13644877
29207,29223,32.70837223
29209,29213,44.224981665
29215,29229,57.86986819799999
29225,29229,58.904443675
